x	y	z	Interconversion of nucleotide di- and triphosphates
246	292	21	1
232	278	24	1
248	286	24	1
249	288	24	1
235	270	25	1
238	270	25	1
234	271	25	1
233	272	25	1
239	272	25	1
238	273	25	1
230	274	25	1
233	279	25	1
238	279	25	1
234	281	25	1
237	281	25	1
248	281	25	1
232	282	25	1
230	283	25	1
234	283	25	1
237	283	25	1
238	283	25	1
245	283	25	2
249	283	25	1
233	284	25	2
235	284	25	1
244	284	25	1
252	284	25	2
232	285	25	1
235	286	25	1
241	286	25	1
250	286	25	1
246	287	25	1
234	289	25	1
235	289	25	1
237	289	25	1
252	289	25	1
235	290	25	1
237	290	25	1
246	290	25	1
226	291	25	1
242	291	25	1
237	292	25	1
239	292	25	1
250	292	25	1
243	293	25	2
240	294	25	1
247	296	25	1
231	264	26	1
230	267	26	1
241	268	26	1
236	269	26	1
228	270	26	1
236	270	26	1
240	270	26	1
215	272	26	1
223	272	26	1
236	274	26	1
235	276	26	1
248	276	26	1
235	277	26	1
239	277	26	1
233	278	26	1
237	279	26	1
248	280	26	2
250	280	26	1
232	281	26	1
234	281	26	1
235	281	26	1
249	281	26	1
250	281	26	1
208	282	26	1
215	282	26	1
245	282	26	1
233	283	26	1
241	283	26	1
243	283	26	1
235	284	26	1
236	284	26	1
242	284	26	1
244	284	26	1
250	284	26	2
237	285	26	1
244	285	26	2
232	286	26	1
234	286	26	1
235	286	26	1
241	286	26	1
252	286	26	1
238	287	26	1
236	288	26	1
222	289	26	1
238	289	26	1
242	289	26	1
237	290	26	1
239	291	26	1
240	291	26	1
238	292	26	1
239	292	26	1
251	292	26	1
234	293	26	1
238	293	26	1
244	293	26	1
253	293	26	2
241	294	26	1
243	295	26	2
243	296	26	1
242	297	26	1
245	297	26	1
235	298	26	1
236	298	26	1
225	300	26	1
241	300	26	1
184	258	27	1
180	259	27	1
184	259	27	1
185	259	27	1
226	259	27	2
228	259	27	1
227	260	27	1
240	260	27	1
236	261	27	1
184	262	27	1
210	263	27	1
211	263	27	1
234	263	27	1
235	263	27	1
238	263	27	1
244	263	27	1
209	264	27	1
224	264	27	1
228	264	27	1
229	264	27	1
248	264	27	3
189	265	27	1
231	265	27	1
239	266	27	1
228	267	27	1
232	267	27	1
234	267	27	1
241	267	27	1
250	267	27	1
207	268	27	1
224	268	27	1
237	268	27	1
238	268	27	1
243	268	27	2
248	268	27	1
201	269	27	1
228	269	27	1
239	269	27	1
242	269	27	1
226	270	27	1
232	270	27	1
238	270	27	1
240	270	27	1
242	270	27	1
248	270	27	1
181	271	27	2
208	271	27	1
210	271	27	1
247	271	27	1
248	271	27	1
214	272	27	2
216	272	27	1
230	272	27	2
236	272	27	1
183	273	27	1
206	273	27	1
207	273	27	1
241	273	27	1
246	273	27	1
211	274	27	1
212	274	27	1
216	274	27	1
233	274	27	1
235	274	27	1
237	274	27	1
252	274	27	1
230	275	27	1
236	275	27	1
239	275	27	1
240	275	27	2
246	275	27	1
205	276	27	2
238	276	27	1
239	276	27	1
244	276	27	1
218	277	27	1
224	277	27	1
240	277	27	1
209	278	27	1
210	278	27	1
219	278	27	1
231	278	27	1
232	278	27	1
234	278	27	1
232	279	27	1
239	279	27	1
240	279	27	1
245	279	27	1
246	279	27	1
204	280	27	1
210	280	27	1
242	280	27	1
243	280	27	1
246	280	27	1
251	280	27	1
252	280	27	1
256	280	27	1
210	281	27	1
228	281	27	1
234	281	27	1
235	281	27	1
246	281	27	1
251	281	27	1
233	282	27	1
240	282	27	1
243	282	27	1
245	282	27	1
248	282	27	2
249	282	27	2
253	282	27	1
206	283	27	2
227	283	27	1
232	283	27	1
234	283	27	1
242	283	27	2
243	283	27	1
208	284	27	1
213	284	27	1
241	284	27	1
255	284	27	2
199	285	27	1
208	285	27	1
238	285	27	1
240	285	27	1
245	285	27	1
255	285	27	1
211	286	27	1
249	286	27	1
256	286	27	1
234	287	27	1
236	287	27	1
237	287	27	1
238	287	27	1
241	287	27	1
253	287	27	1
256	287	27	1
223	288	27	1
228	288	27	1
232	288	27	1
235	288	27	1
241	288	27	1
242	288	27	1
251	288	27	1
219	289	27	1
226	289	27	2
227	289	27	1
242	289	27	1
224	290	27	1
231	290	27	1
211	291	27	1
224	291	27	1
227	291	27	1
238	291	27	1
222	292	27	1
241	292	27	1
211	293	27	1
224	293	27	1
229	293	27	1
245	293	27	1
254	293	27	1
256	293	27	1
255	294	27	1
250	295	27	1
211	296	27	1
244	296	27	1
252	296	27	1
217	297	27	1
225	297	27	1
248	297	27	1
249	297	27	1
251	297	27	1
236	298	27	1
223	299	27	1
243	299	27	1
226	300	27	3
236	300	27	1
237	300	27	1
239	300	27	1
242	300	27	1
227	301	27	1
235	301	27	1
239	301	27	1
235	302	27	1
244	302	27	1
231	268	28	1
235	268	28	1
250	272	28	1
235	276	28	1
250	281	28	1
251	282	28	1
246	283	28	1
254	283	28	1
240	285	28	1
248	285	28	1
235	286	28	1
248	287	28	1
251	287	28	1
224	288	28	1
227	289	28	2
228	289	28	1
243	289	28	1
248	289	28	1
226	290	28	1
245	290	28	1
222	292	28	1
239	292	28	1
247	292	28	1
248	293	28	1
240	295	28	1
242	295	28	1
248	295	28	2
239	297	28	1
240	298	28	1
240	299	28	1
236	300	28	1
230	257	29	1
228	258	29	1
233	258	29	1
235	258	29	1
229	259	29	1
238	259	29	1
234	260	29	1
183	261	29	1
229	261	29	2
230	261	29	1
231	261	29	1
227	262	29	1
232	263	29	1
215	264	29	1
224	264	29	1
232	264	29	1
226	265	29	1
233	265	29	1
234	265	29	1
178	266	29	1
197	266	29	1
226	266	29	1
234	266	29	1
196	267	29	1
226	267	29	1
194	268	29	1
239	268	29	1
250	268	29	2
237	269	29	1
198	270	29	1
200	270	29	1
234	270	29	1
250	270	29	1
173	271	29	1
203	271	29	1
204	271	29	2
214	271	29	1
235	271	29	1
240	271	29	1
251	272	29	1
212	273	29	1
206	274	29	1
232	274	29	1
245	275	29	1
205	276	29	1
206	276	29	1
236	276	29	1
248	276	29	1
205	277	29	1
232	277	29	1
251	277	29	1
237	278	29	1
238	278	29	1
206	279	29	1
238	279	29	1
245	279	29	1
248	279	29	1
254	279	29	1
237	280	29	1
249	280	29	1
232	281	29	1
234	281	29	2
235	281	29	1
237	281	29	1
246	281	29	1
247	281	29	1
235	282	29	1
244	282	29	1
248	282	29	1
254	282	29	1
246	283	29	1
250	283	29	1
220	284	29	1
241	284	29	1
242	284	29	1
244	284	29	1
246	284	29	1
252	284	29	1
240	285	29	1
243	285	29	1
234	286	29	1
235	286	29	1
241	286	29	1
247	286	29	1
249	286	29	1
225	287	29	1
238	287	29	1
241	287	29	1
247	287	29	1
228	289	29	1
234	289	29	1
237	289	29	2
245	289	29	1
224	290	29	1
228	290	29	1
243	290	29	1
226	291	29	1
239	291	29	1
241	291	29	1
248	291	29	1
236	292	29	1
237	292	29	1
245	292	29	1
250	292	29	1
249	293	29	1
253	293	29	1
236	294	29	1
243	294	29	1
240	295	29	1
242	297	29	1
247	297	29	1
215	298	29	1
224	298	29	1
226	299	29	1
241	299	29	1
226	300	29	1
247	300	29	1
223	301	29	1
236	301	29	1
215	255	30	2
231	256	30	1
192	257	30	1
228	257	30	1
236	257	30	1
237	257	30	1
175	258	30	1
181	258	30	1
175	259	30	1
195	259	30	1
227	259	30	1
225	260	30	1
237	260	30	1
240	260	30	1
186	261	30	1
188	261	30	1
224	261	30	1
229	261	30	1
241	261	30	1
188	262	30	1
206	262	30	1
231	262	30	1
247	262	30	1
193	263	30	1
216	263	30	1
228	263	30	2
178	264	30	1
195	264	30	1
232	264	30	1
236	264	30	1
240	264	30	1
249	264	30	1
210	265	30	1
212	265	30	1
216	265	30	1
219	265	30	1
246	265	30	1
189	266	30	1
197	266	30	1
212	266	30	1
229	266	30	1
233	266	30	1
239.5	266.5	30.5	1
249	266	30	1
189	267	30	1
192	267	30	1
196	267	30	1
208	267	30	1
228	267	30	1
232	267	30	1
239	267	30	1
172	268	30	2
194	268	30	1
206	268	30	2
216	268	30	2
235	268	30	1
237	268	30	1
238	268	30	1
194	269	30	1
197	269	30	1
199	269	30	1
215	269	30	1
238	269	30	1
240	269	30	1
252	269	30	1
181	270	30	1
183	270	30	1
195	270	30	1
201	270	30	2
205	270	30	1
215	270	30	1
217	270	30	1
230	270	30	1
231	270	30	1
238	270	30	1
245	270	30	1
176	271	30	1
193	271	30	1
204	271	30	1
212	271	30	1
247	271	30	1
181	272	30	1
185	272	30	2
203	272	30	2
216	272	30	1
235	272	30	1
250	272	30	2
181	273	30	1
182	273	30	1
185	274	30	1
209	274	30	1
175	275	30	2
203	275	30	1
212	275	30	1
233	275	30	1
240	275	30	1
251	275	30	1
205	276	30	1
239	276	30	1
174	277	30	1
180	277	30	1
208	277	30	1
237	277	30	1
241	277	30	1
247	277	30	1
249	277	30	1
250	277	30	1
246	278	30	1
207	279	30	1
219	279	30	1
235	279	30	1
237	279	30	1
238	279	30	1
240	279	30	1
254	279	30	1
175	280	30	1
206	280	30	1
219	280	30	2
236	280	30	1
239	280	30	1
244	280	30	1
245	280	30	1
246	280	30	1
223	281	30	2
237	281	30	1
179	282	30	1
187	282	30	1
210	282	30	2
222	282	30	1
246	282	30	1
239	283	30	1
242	283	30	1
251	283	30	1
257	283	30	1
177	284	30	1
181	284	30	1
221	284	30	1
230	284	30	1
233	284	30	1
254	284	30	1
220	285	30	1
223	285	30	1
206	286	30	1
225	286	30	1
234	287	30	3
250	287	30	1
226	288	30	1
236	288	30	1
239	288	30	1
241	288	30	1
244	288	30	1
248	288	30	1
252	288	30	2
228	289	30	2
232	289	30	1
235	289	30	1
248	289	30	1
256	289	30	1
222	290	30	1
244	290	30	1
257	290	30	1
197	291	30	1
235	291	30	1
245	291	30	1
199	292	30	1
224	292	30	1
226	292	30	2
227	292	30	1
245	292	30	1
246	292	30	1
257	292	30	1
234	293	30	1
240	293	30	1
241	293	30	1
246	293	30	2
226	294	30	1
231	294	30	1
