x	y	z	Pyruvate metabolism
237	278	24	1
244	288	24	1
228	272	25	1
227	273	25	1
230	274	25	1
237	279	25	1
240	279	25	1
241	279	25	1
243	281	25	1
239	283	25	2
238	290	25	1
243	290	25	1
239	291	25	1
239	293	25	1
240	293	25	1
244	293	25	1
246	293	25	1
247	294	25	1
240	298	25	1
239	300	25	1
236	268	26	1
231	273	26	1
243	278	26	1
246	283	26	1
251	283	26	1
232	284	26	1
232	285	26	1
245	285	26	1
224	287	26	1
238	287	26	1
236	288	26	2
228	290	26	1
245	292	26	1
220	294	26	1
243	296	26	1
242	297	26	1
183	259	27	1
228	261	27	1
230	261	27	1
236	262	27	1
232	263	27	1
226	264	27	1
226	266	27	1
217	267	27	1
230	267	27	1
234	267	27	1
197	268	27	1
178	269	27	1
182	269	27	1
234	270	27	1
243	270	27	1
206	271	27	1
209	271	27	1
179	272	27	1
220	272	27	1
241	272	27	1
220	273	27	1
247	273	27	1
253	273	27	1
224	277	27	1
252	278	27	1
232	279	27	1
214	280	27	1
235	280	27	1
209	281	27	1
214	281	27	1
257	281	27	1
209	282	27	1
200	285	27	1
242	285	27	1
209	286	27	1
225	286	27	1
249	287	27	1
243	289	27	1
243	290	27	2
238	292	27	1
239	292	27	1
211	293	27	1
229	293	27	1
240	293	27	1
231	294	27	1
238	294	27	1
246	295	27	1
245	297	27	1
243	299	27	1
247	300	27	1
244	302	27	1
244	304	27	1
235	270	28	1
237	271	28	2
236	272	28	1
237	278	28	1
237	286	28	1
238	288	28	1
237	290	28	1
245	290	28	1
222	292	28	1
243	293	28	1
251	294	28	1
248	295	28	1
240	298	28	1
234	267	29	1
226	268	29	1
204	269	29	1
235	269	29	1
249	269	29	1
239	270	29	1
236	274	29	1
238	276	29	1
232	281	29	1
238	281	29	1
251	281	29	1
254	282	29	1
237	283	29	1
238	283	29	1
241	283	29	1
249	283	29	1
250	284	29	1
231	287	29	1
241	287	29	1
224	288	29	1
234	289	29	1
250	289	29	1
225	290	29	1
242	290	29	1
240	291	29	1
249	292	29	1
240	294	29	1
239	296	29	1
242	298	29	1
236	300	29	2
233	252	30	1
215	254	30	1
235	256	30	1
229	257	30	1
175	258	30	1
186	258	30	1
233	258	30	1
205	259	30	1
216	259	30	1
218	259	30	1
235	259	30	1
196	260	30	1
225	260	30	1
227	261	30	1
186	262	30	1
226	262	30	1
227	262	30	1
182	263	30	1
225	264	30	1
231	264	30	1
239	265	30	1
195	266	30	1
249	266	30	1
219	267	30	1
249	267	30	1
248	268	30	1
178	269	30	1
191	269	30	1
184	270	30	2
230	270	30	1
176	271	30	1
187	271	30	1
216	271	30	1
233	272	30	1
245	272	30	1
182	273	30	1
236	273	30	1
181	274	30	1
241	274	30	1
183	275	30	1
250	275	30	1
243	276	30	1
250	277	30	1
204	278	30	1
235	278	30	1
253	278	30	1
221	279	30	1
241	279	30	1
238	280	30	1
217	281	30	1
240	281	30	1
236	283	30	1
246	283	30	1
254	283	30	1
226	284	30	1
251	284	30	1
246	285	30	1
251	285	30	1
219	286	30	1
244	286	30	1
255	286	30	1
249	288	30	1
221	289	30	1
228	289	30	1
239	290	30	1
242	290	30	1
227	292	30	1
235	292	30	1
238	292	30	1
247	292	30	1
251	292	30	1
257	294	30	1
243	295	30	1
237	297	30	1
232	298	30	1
229	299	30	1
228	300	30	1
242	300	30	1
251	300	30	1
225	301	30	1
236	301	30	1
240	301	30	1
226	249	31	1
227	250	31	1
191	255	31	1
237	255	31	1
239	258	31	1
235	259	31	1
212	260	31	1
224	260	31	1
211	261	31	2
224	261	31	1
237	261	31	1
239	261	31	1
244	261	31	1
218	262	31	1
187	263	31	1
226	263	31	1
195	264	31	1
217	264	31	1
221	264	31	1
200	265	31	1
248	265	31	1
245	266	31	1
233	267	31	1
244	267	31	1
246	267	31	1
206	269	31	1
246	269	31	1
200	270	31	1
217	270	31	1
231	270	31	1
237	270	31	1
240	270	31	1
171	271	31	1
172	271	31	1
177	271	31	1
185	271	31	1
241	271	31	1
249	271	31	1
183	272	31	1
211	272	31	1
213	272	31	1
215	272	31	1
227	272	31	1
249	272	31	1
234	273	31	1
250	273	31	1
179	274	31	1
229	274	31	1
233	274	31	1
240	276	31	1
235	277	31	1
238	277	31	1
240	278	31	1
205	279	31	1
208	279	31	1
244	281	31	1
234	282	31	1
233	283	31	1
240	283	31	1
248	284	31	1
219	286	31	1
249	286	31	1
250	287	31	1
227	292	31	1
225	293	31	1
228	294	31	1
253	294	31	1
243	295	31	1
200	296	31	1
235	296	31	1
252	296	31	1
224	297	31	1
226	298	31	1
249	298	31	1
224	299	31	1
237	299	31	1
245	299	31	1
249	300	31	1
226	302	31	1
223	306	31	1
215	254	32	1
223	254	32	1
216	255	32	1
223	255	32	1
228	257	32	1
182	260	32	1
220	260	32	1
216	262	32	1
245	262	32	1
213	263	32	1
216	263	32	1
212	264	32	1
215	264	32	1
224	264	32	1
232	264	32	1
193	265	32	1
222	265	32	1
230	266	32	1
239	266	32	1
245	266	32	1
211	267	32	1
219	267	32	1
204	269	32	1
209	269	32	1
196	270	32	1
211	270	32	1
227	270	32	1
248	270	32	1
173	271	32	1
246	272	32	1
251	272	32	1
204	273	32	1
212	273	32	1
229	273	32	1
204	274	32	1
215	274	32	1
237	275	32	1
204	276	32	1
228	276	32	1
248	277	32	1
240	278	32	1
248	278	32	1
205	280	32	1
229	280	32	1
